SourceFile,RecordLocator,RecordId,TicketNumber,BookingDate,ProcessingStage,FailureCategory,FailureReason,TechnicalDetails,CanRetry,RequiredAction,Timestamp,OriginalName,OriginalDescription
October,OEXGCV,N/A,0272116261082,2025-09-03T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.581Z,Passenger Record 3430,"Record from 10/11/2025, 8:11:15.814 AM"
October,IEWVVZ,N/A,0272110804974,2025-07-08T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.581Z,Passenger Record 3431,"Record from 10/11/2025, 4:39:56.782 AM"
October,WDDAOY,N/A,0272101099554,2025-03-30T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.581Z,Passenger Record 3446,"Record from 10/10/2025, 3:20:11.350 AM"
October,JSVBCD,N/A,0272117322677,2025-09-14T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.581Z,Passenger Record 3447,"Record from 10/10/2025, 3:21:00.069 AM"
October,MNBAVY,N/A,0272119731878,2025-10-08T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.581Z,Passenger Record 3449,"Record from 10/10/2025, 2:32:40.489 AM"
October,SKRJKX,N/A,0272111939624,2025-07-19T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.581Z,Passenger Record 3450,"Record from 10/10/2025, 2:09:13.506 AM"
October,DSBXRZ,N/A,0272104489289,2025-05-04T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.581Z,Passenger Record 3451,"Record from 10/10/2025, 2:10:38.796 AM"
October,ECAQOO,N/A,0277311381299,2025-09-19T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.581Z,Passenger Record 3452,"Record from 10/10/2025, 2:40:18.526 AM"
October,IGILDQ,N/A,0272112358685,2025-07-23T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.581Z,Passenger Record 3466,"Record from 10/3/2025, 7:11:02.034 AM"
October,QDMFCQ,N/A,0272116159687,2025-09-02T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.581Z,Passenger Record 3478,"Record from 10/3/2025, 6:43:37.145 AM"
October,WVRNCO,N/A,0272105945462,2025-05-18T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.581Z,Passenger Record 3518,"Record from 10/4/2025, 2:22:14.011 AM"
October,NYDKLI,N/A,0272121532752,2025-10-27T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.581Z,Passenger Record 3519,"Record from 10/27/2025, 3:48:39.790 PM"
October,AEHJOZ,N/A,0272119176079,2025-10-03T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.581Z,Passenger Record 3521,"Record from 10/27/2025, 4:26:23.203 PM"
October,MBUMPS,N/A,0277343362318,2025-10-26T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.581Z,Passenger Record 3546,"Record from 10/27/2025, 4:52:30.852 PM"
October,NQWLZG,N/A,0272117304683,2025-09-14T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.581Z,Passenger Record 3549,"Record from 10/28/2025, 5:23:49.572 AM"
October,MPGORR,N/A,0272120310379,2025-10-14T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.581Z,Passenger Record 3565,"Record from 10/27/2025, 9:35:15.497 PM"
October,HPTMPW,N/A,0272116476191,2025-09-05T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.581Z,Passenger Record 3566,"Record from 10/27/2025, 10:07:00.986 PM"
October,QVUEMR,N/A,0272118254008,2025-09-24T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.581Z,Passenger Record 3567,"Record from 10/27/2025, 10:01:28.118 PM"
October,LNZZSH,N/A,0272119886309,2025-10-10T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.581Z,Passenger Record 3573,"Record from 10/27/2025, 8:09:25.358 PM"
October,LQJSOD,N/A,0277379882524,2025-10-10T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.581Z,Passenger Record 3574,"Record from 10/27/2025, 8:04:19.792 PM"
October,CEFYXJ,N/A,0272109582433,2025-06-25T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.581Z,Passenger Record 3576,"Record from 10/27/2025, 8:20:13.321 PM"
October,YBNQWZ,N/A,0277373124067,2025-08-21T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.581Z,Passenger Record 3610,"Record from 10/24/2025, 3:40:46.087 AM"
October,SDVHMH,N/A,0272114571554,2025-08-15T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.581Z,Passenger Record 3652,"Record from 10/24/2025, 2:38:25.480 AM"
October,OMQHMM,N/A,0272118162082,2025-09-23T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.581Z,Passenger Record 3709,"Record from 10/16/2025, 1:56:30.418 AM"
October,QROAMY,N/A,0272120443264,2025-10-15T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.581Z,Passenger Record 3749,"Record from 10/16/2025, 2:28:11.549 PM"
October,OIKTDA,N/A,0272117416792,2025-09-15T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.581Z,Passenger Record 3750,"Record from 10/16/2025, 2:13:02.749 PM"
October,FRMHBE,N/A,0272115560467,2025-08-26T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.581Z,Passenger Record 3765,"Record from 10/14/2025, 5:06:52.667 AM"
October,WOBVWF,N/A,0272120113280,2025-10-12T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.581Z,Passenger Record 3766,"Record from 10/14/2025, 7:06:36.744 AM"
October,WXCJPA,N/A,0272119563407,2025-10-07T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.581Z,Passenger Record 3774,"Record from 10/26/2025, 5:32:28.592 PM"
October,NCWDDX,N/A,0272117425214,2025-09-15T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.581Z,Passenger Record 3777,"Record from 10/26/2025, 6:29:12.227 PM"
October,SLJMRR,N/A,0272121443899,2025-10-26T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.581Z,Passenger Record 3779,"Record from 10/26/2025, 5:24:48.166 PM"
October,JIMRAZ,N/A,0277342341471,2025-10-23T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.581Z,Passenger Record 3783,"Record from 10/26/2025, 4:48:00.389 PM"
October,NDZLOP,N/A,0272119955381,2025-10-10T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.581Z,Passenger Record 3789,"Record from 10/26/2025, 7:12:49.398 PM"
October,GXFYQY,N/A,0272117736350,2025-09-18T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.581Z,Passenger Record 3791,"Record from 10/26/2025, 7:02:17.594 PM"
October,GSXPBC,N/A,0277378739919,2025-10-07T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.581Z,Passenger Record 3792,"Record from 10/26/2025, 7:05:15.638 PM"
October,CSPQHZ,N/A,0272117774197,2025-09-18T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.581Z,Passenger Record 3793,"Record from 10/28/2025, 2:10:24.111 AM"
October,KZDSAV,N/A,0167343369603,2025-10-26T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.581Z,Passenger Record 3794,"Record from 10/28/2025, 3:34:02.923 AM"
October,HZOFWK,N/A,0272119487719,2025-10-06T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.581Z,Passenger Record 3795,"Record from 10/28/2025, 2:23:00.357 AM"
October,KIJGDH,N/A,1737376530022,2025-09-15T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.581Z,Passenger Record 3808,"Record from 10/28/2025, 3:43:41.820 AM"
October,FRAYHW,N/A,2057343193359,2025-10-24T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.581Z,Passenger Record 3811,"Record from 10/28/2025, 2:40:38.212 AM"
October,JAGPGH,N/A,0277272458166,2025-07-07T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.581Z,Passenger Record 3813,"Record from 10/28/2025, 12:14:21.620 AM"
October,WBASHS,N/A,0272118906202,2025-09-30T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.581Z,Passenger Record 3825,"Record from 10/28/2025, 12:50:46.184 AM"
